id,post_date,post_messsage,engagements
44474,2021/06/04 21:00:00,alipio vera nos invita a conocer y disfrutar de los nuevos sabores de la patagonia hoy sabado de junio nuevo capitulo de cronicas de la patagonia en culturaprime ,96.0
8752,2021/06/04 21:00:00,alipio vera nos invita a conocer y disfrutar de los nuevos sabores de la patagonia    hoy sabado   de junio nuevo capitulo de  cronicas de la patagonia  en  culturaprime https   t co fk vcwqddj,96.0
8751,2021/06/04 22:00:00,"jose miguel viñuela recordo su cercana amistad con javiera suarez
https   t co bw wyamtfs",72.0
44473,2021/06/04 22:00:00,jose miguel viñuela recordo su cercana amistad con javiera suarez ,72.0
27612,2021/06/04 22:00:00,"jose miguel viñuela recordo su cercana amistad con javiera suarez
https   t co bw wyamtfs",72.0
27611,2021/06/04 22:30:00,hoy sabado   de junio nuevo capitulo de  lugares que hablan  historias de luchadores  en  culturaprime   https   t co envjucidzf,60.0
44472,2021/06/04 22:30:00,hoy sabado de junio nuevo capitulo de lugares que hablan historias de luchadores en culturaprime ,60.0
8750,2021/06/04 22:30:00,hoy sabado   de junio nuevo capitulo de  lugares que hablan  historias de luchadores  en  culturaprime   https   t co envjucidzf,60.0
8749,2021/06/04 23:13:00, se viene el gran estreno de  latorredemabel    lunes    de junio despues de chile vs argentina    https   t co opqbyl  wr,648.0
44471,2021/06/04 23:13:00, se viene el gran estreno de latorredemabel lunes de junio despues de chile vs argentina ,648.0
27610,2021/06/04 23:13:00, se viene el gran estreno de  latorredemabel    lunes    de junio despues de chile vs argentina    https   t co opqbyl  wr,648.0
27628,2021/06/05 00:00:00, abre tu ventana a los capitulos estrenos de  culturatarde      https   t co  xb xmigkg,24.0
44489,2021/06/05 00:00:00, abre tu ventana a los capitulos estrenos de culturatarde ,24.0
8767,2021/06/05 00:00:00, abre tu ventana a los capitulos estrenos de  culturatarde      https   t co  xb xmigkg,24.0
8771,2021/06/05 09:00:00, abre tu ventana a los capitulos estrenos de  culturatarde      https   t co y qvri  gw,50.0
44493,2021/06/05 09:00:00, abre tu ventana a los capitulos estrenos de culturatarde ,50.0
27632,2021/06/05 09:00:00, abre tu ventana a los capitulos estrenos de  culturatarde      https   t co y qvri  gw,50.0
27631,2021/06/05 10:00:00,alipio vera nos invita a conocer y disfrutar de los nuevos sabores de la patagonia    hoy sabado   de junio nuevo capitulo de  cronicas de la patagonia  en  culturaprime https   t co stccmlcmwv,87.0
44492,2021/06/05 10:00:00,alipio vera nos invita a conocer y disfrutar de los nuevos sabores de la patagonia hoy sabado de junio nuevo capitulo de cronicas de la patagonia en culturaprime ,87.0
8770,2021/06/05 10:00:00,alipio vera nos invita a conocer y disfrutar de los nuevos sabores de la patagonia    hoy sabado   de junio nuevo capitulo de  cronicas de la patagonia  en  culturaprime https   t co stccmlcmwv,87.0
8769,2021/06/05 11:00:00,hoy sabado   de junio nuevo capitulo de  lugares que hablan  historias de luchadores  en  culturaprime   https   t co sroj ksom ,41.0
44491,2021/06/05 11:00:00,hoy sabado de junio nuevo capitulo de lugares que hablan historias de luchadores en culturaprime ,41.0
27630,2021/06/05 11:00:00,hoy sabado   de junio nuevo capitulo de  lugares que hablan  historias de luchadores  en  culturaprime   https   t co sroj ksom ,41.0
27629,2021/06/05 11:30:00, marcelo cicali nos invita a un nuevo capitulo de  plato unico  hoy sabado   de junio en  culturatarde    https   t co vecrtgug t,78.0
44490,2021/06/05 11:30:00, marcelo cicali nos invita a un nuevo capitulo de plato unico hoy sabado de junio en culturatarde ,78.0
8768,2021/06/05 11:30:00, marcelo cicali nos invita a un nuevo capitulo de  plato unico  hoy sabado   de junio en  culturatarde    https   t co vecrtgug t,78.0
8744,2021/06/05 13:00:00,"pato torres hablo sobre la dura muerte de su madre   me derrumbe 
https   t co kuldbs qr ",64.0
44466,2021/06/05 13:00:00,pato torres hablo sobre la dura muerte de su madre me derrumbe ,64.0
27605,2021/06/05 13:00:00,"pato torres hablo sobre la dura muerte de su madre   me derrumbe 
https   t co kuldbs qr ",64.0
27604,2021/06/05 14:00:00,su mision es protegernos    sos seguridad ciudadana  hoy domingo   de junio despues de  tele   https   t co epmiwybvj ,35.0
44465,2021/06/05 14:00:00,su mision es protegernos sos seguridad ciudadana hoy domingo de junio despues de tele ,35.0
8743,2021/06/05 14:00:00,su mision es protegernos    sos seguridad ciudadana  hoy domingo   de junio despues de  tele   https   t co epmiwybvj ,35.0
8742,2021/06/05 15:00:00, ya comienza  domingodepelicula   imparable       https   t co rixipq gjf https   t co yjofdv hhi,43.0
44464,2021/06/05 15:00:00, ya comienza domingodepelicula imparable ,43.0
27603,2021/06/05 15:00:00, ya comienza  domingodepelicula   imparable       https   t co rixipq gjf https   t co yjofdv hhi,43.0
27602,2021/06/05 16:00:00," latorredemabel  humor  thriller y empoderamiento femenino  sus actores lo dicen  

estreno lunes    de junio despues de chile vs argentina    https   t co bckovpvemi",54.0
44463,2021/06/05 16:00:00, latorredemabel humor thriller y empoderamiento femenino sus actores lo dicen estreno lunes de junio despues de chile vs argentina ,54.0
8741,2021/06/05 16:00:00," latorredemabel  humor  thriller y empoderamiento femenino  sus actores lo dicen  

estreno lunes    de junio despues de chile vs argentina    https   t co bckovpvemi",54.0
8740,2021/06/05 17:00:00,"pato torres y la sentida disculpa de su padre
https   t co bmg  ipyxe",99.0
44462,2021/06/05 17:00:00,pato torres y la sentida disculpa de su padre ,99.0
27601,2021/06/05 17:00:00,"pato torres y la sentida disculpa de su padre
https   t co bmg  ipyxe",99.0
27600,2021/06/05 17:10:00, ya comienza  domingodepelicula   elexoticohotelmarigold       https   t co rixipq gjf https   t co  jfuyygoqt,26.0
44461,2021/06/05 17:10:00, ya comienza domingodepelicula elexoticohotelmarigold ,26.0
8739,2021/06/05 17:10:00, ya comienza  domingodepelicula   elexoticohotelmarigold       https   t co rixipq gjf https   t co  jfuyygoqt,26.0
8738,2021/06/05 18:00:00," alvaro nos adelanta lo que se viene en  latorredemabel    
gran estreno lunes    de junio despues del partido de chile vs argentina    https   t co qx qbp bxw",100.0
44460,2021/06/05 18:00:00, alvaro nos adelanta lo que se viene en latorredemabel gran estreno lunes de junio despues del partido de chile vs argentina ,100.0
27599,2021/06/05 18:00:00," alvaro nos adelanta lo que se viene en  latorredemabel    
gran estreno lunes    de junio despues del partido de chile vs argentina    https   t co qx qbp bxw",100.0
27598,2021/06/05 19:00:00,"mabel tiene nuevas amigas que la van a ayudar como nadie en la vida  

 latorredemabel estreno lunes    de junio despues de chile vs argentina      https   t co wui tfkzkc",700.0
44459,2021/06/05 19:00:00,mabel tiene nuevas amigas que la van a ayudar como nadie en la vida latorredemabel estreno lunes de junio despues de chile vs argentina ,700.0
8737,2021/06/05 19:00:00,"mabel tiene nuevas amigas que la van a ayudar como nadie en la vida  

 latorredemabel estreno lunes    de junio despues de chile vs argentina      https   t co wui tfkzkc",700.0
8736,2021/06/05 22:00:00,su mision es protegernos    sos seguridad ciudadana  hoy domingo   de junio despues de  tele   https   t co q z   stxv,58.0
44458,2021/06/05 22:00:00,su mision es protegernos sos seguridad ciudadana hoy domingo de junio despues de tele ,58.0
27597,2021/06/05 22:00:00,su mision es protegernos    sos seguridad ciudadana  hoy domingo   de junio despues de  tele   https   t co q z   stxv,58.0
27609,2021/06/06 09:00:00,su mision es protegernos    sos seguridad ciudadana  hoy domingo   de junio despues de  tele   https   t co  j qcxhuxp,37.0
44470,2021/06/06 09:00:00,su mision es protegernos sos seguridad ciudadana hoy domingo de junio despues de tele ,37.0
8748,2021/06/06 09:00:00,su mision es protegernos    sos seguridad ciudadana  hoy domingo   de junio despues de  tele   https   t co  j qcxhuxp,37.0
8747,2021/06/06 10:00:00, la emocion se vive por partida doble en el        hoy en  domingo de pelicula   imparable y  elexoticohotelmarigold despues de  tele  tarde   https   t co k  z  dmrg,56.0
44469,2021/06/06 10:00:00, la emocion se vive por partida doble en el hoy en domingo de pelicula imparable y elexoticohotelmarigold despues de tele tarde ,56.0
27608,2021/06/06 10:00:00, la emocion se vive por partida doble en el        hoy en  domingo de pelicula   imparable y  elexoticohotelmarigold despues de  tele  tarde   https   t co k  z  dmrg,56.0
27607,2021/06/06 11:00:00,"pato torres y su separacion   lo que me pone triste es que el amor se haya acabado 
https   t co   mdx hihs",140.0
44468,2021/06/06 11:00:00,pato torres y su separacion lo que me pone triste es que el amor se haya acabado ,140.0
8746,2021/06/06 11:00:00,"pato torres y su separacion   lo que me pone triste es que el amor se haya acabado 
https   t co   mdx hihs",140.0
8728,2021/06/06 13:00:00,"sos  presunto agresor de mujer ataco al equipo del programa
https   t co gpf frrwtz",52.0
44450,2021/06/06 13:00:00,sos presunto agresor de mujer ataco al equipo del programa ,52.0
27589,2021/06/06 13:00:00,"sos  presunto agresor de mujer ataco al equipo del programa
https   t co gpf frrwtz",52.0
27588,2021/06/06 14:00:00,una tarde de alto impacto en el             la  copaamerica y  latorredemabel  lunes    de junio desde las       hrs https   t co a umhdsobp,113.0
44449,2021/06/06 14:00:00,una tarde de alto impacto en el la copaamerica y latorredemabel lunes de junio desde las hrs ,113.0
8727,2021/06/06 14:00:00,una tarde de alto impacto en el             la  copaamerica y  latorredemabel  lunes    de junio desde las       hrs https   t co a umhdsobp,113.0
8726,2021/06/06 15:00:00,hoy lunes   de junio martin carcamo conversara  detuatu con vivi kreutzberger     no te lo pierdas  despues de  tele     https   t co  wiope iae,306.0
44448,2021/06/06 15:00:00,hoy lunes de junio martin carcamo conversara detuatu con vivi kreutzberger no te lo pierdas despues de tele ,306.0
27587,2021/06/06 15:00:00,hoy lunes   de junio martin carcamo conversara  detuatu con vivi kreutzberger     no te lo pierdas  despues de  tele     https   t co  wiope iae,306.0
27586,2021/06/06 16:00:00,"emilio sutherland ayudo a encontrar a adulto mayor extraviado
https   t co sws bxjs a",34.0
44447,2021/06/06 16:00:00,emilio sutherland ayudo a encontrar a adulto mayor extraviado ,34.0
8725,2021/06/06 16:00:00,"emilio sutherland ayudo a encontrar a adulto mayor extraviado
https   t co sws bxjs a",34.0
8724,2021/06/06 17:00:00,"crimen de concejal electo  abogada de la familia denuncia amenazas
https   t co  ccfd  tom",56.0
44446,2021/06/06 17:00:00,crimen de concejal electo abogada de la familia denuncia amenazas ,56.0
27585,2021/06/06 17:00:00,"crimen de concejal electo  abogada de la familia denuncia amenazas
https   t co  ccfd  tom",56.0
27583,2021/06/06 18:00:00,"emilio sutherland visita a dueña de local colisionado por vehiculo
https   t co xutaahgxv ",28.0
44444,2021/06/06 18:00:00,emilio sutherland visita a dueña de local colisionado por vehiculo ,28.0
8722,2021/06/06 18:00:00,"emilio sutherland visita a dueña de local colisionado por vehiculo
https   t co xutaahgxv ",28.0
8721,2021/06/06 19:00:00, se viene el gran estreno de  latorredemabel    lunes    de junio despues de chile vs argentina    https   t co  ns siy dp,84.0
44443,2021/06/06 19:00:00, se viene el gran estreno de latorredemabel lunes de junio despues de chile vs argentina ,84.0
27582,2021/06/06 19:00:00, se viene el gran estreno de  latorredemabel    lunes    de junio despues de chile vs argentina    https   t co  ns siy dp,84.0
27581,2021/06/06 20:00:00," alvaro nos adelanta lo que se viene en  latorredemabel    
gran estreno lunes    de junio despues del partido de chile vs argentina    https   t co  qcndyvbvv",102.0
44442,2021/06/06 20:00:00, alvaro nos adelanta lo que se viene en latorredemabel gran estreno lunes de junio despues del partido de chile vs argentina ,102.0
8720,2021/06/06 20:00:00," alvaro nos adelanta lo que se viene en  latorredemabel    
gran estreno lunes    de junio despues del partido de chile vs argentina    https   t co  qcndyvbvv",102.0
8719,2021/06/06 20:28:00, narcos gran final jueves    de junio despues de  detuatu   https   t co mghfem xir,250.0
44441,2021/06/06 20:28:00, narcos gran final jueves de junio despues de detuatu ,250.0
27580,2021/06/06 20:28:00, narcos gran final jueves    de junio despues de  detuatu   https   t co mghfem xir,250.0
27579,2021/06/06 21:00:00, nos activamos por el sueño de una bailarina prodigio  https   t co cnftqytpk ,35.0
44440,2021/06/06 21:00:00, nos activamos por el sueño de una bailarina prodigio ,35.0
8718,2021/06/06 21:00:00, nos activamos por el sueño de una bailarina prodigio  https   t co cnftqytpk ,35.0
8717,2021/06/06 22:00:00,hoy lunes   de junio martin carcamo conversara  detuatu con vivi kreutzberger     no te lo pierdas  despues de  tele     https   t co aljir eliu,478.0
44439,2021/06/06 22:00:00,hoy lunes de junio martin carcamo conversara detuatu con vivi kreutzberger no te lo pierdas despues de tele ,478.0
27578,2021/06/06 22:00:00,hoy lunes   de junio martin carcamo conversara  detuatu con vivi kreutzberger     no te lo pierdas  despues de  tele     https   t co aljir eliu,478.0
27577,2021/06/06 23:00:00,ife universal  ministra rubilar aclaro dudas sobre el pago https   t co akngt nhku,184.0
44438,2021/06/06 23:00:00,ife universal ministra rubilar aclaro dudas sobre el pago ,184.0
8716,2021/06/06 23:00:00,ife universal  ministra rubilar aclaro dudas sobre el pago https   t co akngt nhku,184.0
8731,2021/06/07 00:00:00,paloma moreno te invita al gran estreno de  latorredemabel el lunes    de junio despues del partido de chile vs argentina       https   t co dn nly qjg,61.0
44453,2021/06/07 00:00:00,paloma moreno te invita al gran estreno de latorredemabel el lunes de junio despues del partido de chile vs argentina ,61.0
27592,2021/06/07 00:00:00,paloma moreno te invita al gran estreno de  latorredemabel el lunes    de junio despues del partido de chile vs argentina       https   t co dn nly qjg,61.0
27591,2021/06/07 00:28:00,"ife universal  sepa cuando sera el pago y como cobrarlo
https   t co wvindsj ml",107.0
44452,2021/06/07 00:28:00,ife universal sepa cuando sera el pago y como cobrarlo ,107.0
8730,2021/06/07 00:28:00,"ife universal  sepa cuando sera el pago y como cobrarlo
https   t co wvindsj ml",107.0
8735,2021/06/07 09:00:00,"soledad es una mujer vital y un cambio en su vida le traera muchos problemas    
 latorredemabel estreno lunes    de junio despues de chile vs argentina      https   t co wiyrrumikj",94.0
44457,2021/06/07 09:00:00,soledad es una mujer vital y un cambio en su vida le traera muchos problemas latorredemabel estreno lunes de junio despues de chile vs argentina ,94.0
27596,2021/06/07 09:00:00,"soledad es una mujer vital y un cambio en su vida le traera muchos problemas    
 latorredemabel estreno lunes    de junio despues de chile vs argentina      https   t co wiyrrumikj",94.0
27595,2021/06/07 10:00:00,hoy lunes   de junio martin carcamo conversara  detuatu con vivi kreutzberger     no te lo pierdas  despues de  tele     https   t co oluerytwwa,221.0
44456,2021/06/07 10:00:00,hoy lunes de junio martin carcamo conversara detuatu con vivi kreutzberger no te lo pierdas despues de tele ,221.0
